Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
129246,Medical,Junior,2.968,0.69,Summarizing_Reading,Beginner,3,False,8.91,3,Allowed_With_Citation,1,3.207,56.06,Medium
129247,Business,Senior,3.262,10.44,Ideation,Advanced,4,True,14.78,4,Strict_Ban,10,3.58,89.29,High
129248,Humanities,Graduate,3.466,8.36,Copywriting/Drafting,Intermediate,5,False,15.94,4,Actively_Encouraged,3,3.743,70.59,Medium
129249,STEM,Sophomore,3.552,12.22,Debugging/Troubleshooting,Advanced,5,True,14.23,3,Allowed_With_Citation,6,4.0,82.98,Medium
129250,Business,Sophomore,3.282,2.19,Summarizing_Reading,Advanced,5,True,12.91,5,Allowed_With_Citation,6,3.358,88.91,Low
129251,Humanities,Senior,3.826,0.31,Direct_Answer_Generation,Beginner,2,False,19.8,3,Allowed_With_Citation,5,4.0,82.93,Medium
129252,Medical,Junior,3.031,0.39,Summarizing_Reading,Advanced,3,False,13.77,2,Actively_Encouraged,1,3.45,87.24,Low
129253,STEM,Freshman,2.604,7.7,Summarizing_Reading,Beginner,2,False,13.27,2,Allowed_With_Citation,6,2.955,79.06,Low
129254,STEM,Sophomore,3.349,36.46,Debugging/Troubleshooting,Beginner,2,True,8.86,10,Actively_Encouraged,4,3.737,57.46,High
129255,Medical,Senior,3.055,2.59,Summarizing_Reading,Intermediate,5,False,8.29,1,Strict_Ban,6,3.205,76.15,Medium
129256,Medical,Senior,2.644,16.55,Summarizing_Reading,Beginner,1,True,3.21,5,Actively_Encouraged,3,2.918,78.16,High
129257,STEM,Graduate,2.701,12.98,Debugging/Troubleshooting,Advanced,4,True,17.57,3,Strict_Ban,6,3.171,100.0,High
129258,Business,Freshman,3.051,5.75,Ideation,Intermediate,3,True,7.66,6,Actively_Encouraged,6,2.823,97.88,High
129259,STEM,Sophomore,3.11,9.9,Ideation,Advanced,4,False,14.32,5,Strict_Ban,3,3.336,76.64,Medium
129260,Business,Freshman,3.21,2.59,Summarizing_Reading,Beginner,2,False,8.32,2,Actively_Encouraged,1,3.28,60.36,High
129261,Arts,Graduate,3.957,1.39,Copywriting/Drafting,Beginner,2,True,11.98,2,Actively_Encouraged,4,3.934,64.29,High
129262,STEM,Freshman,3.395,1.95,Debugging/Troubleshooting,Advanced,3,True,9.12,3,Actively_Encouraged,6,3.306,91.52,Medium
129263,STEM,Junior,3.302,5.27,Copywriting/Drafting,Advanced,3,True,2.51,4,Actively_Encouraged,4,3.308,100.0,Medium
129264,STEM,Junior,2.599,16.66,Debugging/Troubleshooting,Beginner,2,False,16.83,4,Allowed_With_Citation,3,2.999,87.87,Medium
129265,STEM,Junior,2.854,23.83,Debugging/Troubleshooting,Intermediate,3,False,10.79,4,Allowed_With_Citation,4,3.1,77.51,High
129266,STEM,Senior,1.785,0.2,Direct_Answer_Generation,Advanced,5,False,19.89,2,Actively_Encouraged,5,1.963,90.54,High
129267,Arts,Junior,2.979,4.07,Summarizing_Reading,Intermediate,4,False,12.19,1,Actively_Encouraged,1,2.811,76.73,Medium
129268,STEM,Freshman,2.757,0.37,Debugging/Troubleshooting,Intermediate,5,False,15.78,2,Strict_Ban,4,3.257,63.75,Medium
129269,Humanities,Senior,3.458,21.31,Direct_Answer_Generation,Beginner,3,True,11.8,5,Strict_Ban,4,3.655,46.13,High
129270,Arts,Sophomore,3.098,0.43,Copywriting/Drafting,Beginner,2,False,21.65,4,Allowed_With_Citation,3,3.432,83.75,Low
129271,Humanities,Freshman,3.708,12.83,Copywriting/Drafting,Intermediate,3,True,4.33,2,Actively_Encouraged,8,3.685,84.73,Medium
129272,Humanities,Freshman,2.402,0.94,Copywriting/Drafting,Advanced,5,False,11.82,4,Allowed_With_Citation,6,2.533,74.55,Medium
129273,STEM,Sophomore,3.39,31.31,Ideation,Intermediate,2,False,2.78,7,Allowed_With_Citation,6,3.395,68.93,High
129274,Business,Junior,3.148,2.54,Summarizing_Reading,Beginner,3,True,1.0,3,Actively_Encouraged,2,3.272,78.53,Medium
129275,STEM,Graduate,2.207,2.86,Debugging/Troubleshooting,Advanced,3,True,7.67,1,Strict_Ban,4,2.824,84.4,Medium
129276,Arts,Junior,3.565,21.77,Debugging/Troubleshooting,Beginner,1,False,9.31,6,Allowed_With_Citation,5,4.0,62.35,Medium
129277,STEM,Junior,2.817,4.62,Debugging/Troubleshooting,Intermediate,3,False,15.44,4,Allowed_With_Citation,8,2.85,66.0,Medium
129278,Business,Freshman,3.182,8.17,Ideation,Beginner,2,True,15.23,5,Allowed_With_Citation,8,3.345,76.93,High
129279,Business,Graduate,3.342,6.36,Debugging/Troubleshooting,Intermediate,4,False,12.02,3,Strict_Ban,5,3.389,83.17,Low
129280,Business,Graduate,2.487,6.59,Copywriting/Drafting,Intermediate,2,False,3.58,1,Actively_Encouraged,2,2.862,73.95,Medium
129281,STEM,Senior,2.73,26.83,Summarizing_Reading,Intermediate,4,True,14.32,5,Actively_Encouraged,3,3.165,66.14,High
129282,STEM,Sophomore,2.975,36.39,Debugging/Troubleshooting,Beginner,3,True,13.38,9,Actively_Encouraged,3,3.39,67.13,High
129283,Arts,Junior,3.33,13.87,Copywriting/Drafting,Advanced,3,False,12.14,5,Actively_Encouraged,4,3.293,96.15,High
129284,STEM,Sophomore,3.41,4.11,Debugging/Troubleshooting,Intermediate,5,False,7.65,1,Actively_Encouraged,3,3.39,62.78,Low
129285,STEM,Sophomore,3.178,3.67,Copywriting/Drafting,Intermediate,2,False,15.96,1,Actively_Encouraged,5,3.536,100.0,Medium
129286,Business,Freshman,3.801,2.12,Ideation,Beginner,1,False,12.43,1,Actively_Encouraged,5,3.758,43.38,Low
129287,Arts,Freshman,2.94,1.55,Copywriting/Drafting,Beginner,3,False,17.57,5,Actively_Encouraged,6,2.875,95.92,Medium
129288,Humanities,Graduate,2.216,0.19,Copywriting/Drafting,Intermediate,5,True,15.51,3,Strict_Ban,3,2.556,80.68,Medium
129289,Business,Junior,3.189,4.56,Summarizing_Reading,Intermediate,2,False,9.95,3,Actively_Encouraged,4,3.219,100.0,Medium
129290,Business,Freshman,3.406,5.0,Ideation,Advanced,4,True,17.77,2,Allowed_With_Citation,1,3.81,76.3,Low
129291,STEM,Senior,3.304,9.56,Direct_Answer_Generation,Advanced,3,True,11.93,4,Actively_Encouraged,6,3.687,88.04,High
129292,Business,Freshman,2.114,3.79,Debugging/Troubleshooting,Intermediate,2,False,16.85,1,Allowed_With_Citation,3,2.394,78.77,Low
129293,Arts,Senior,3.128,7.52,Copywriting/Drafting,Intermediate,4,True,13.26,2,Allowed_With_Citation,4,3.539,89.66,Low
129294,Medical,Junior,2.835,1.38,Summarizing_Reading,Advanced,4,True,14.56,3,Allowed_With_Citation,5,3.322,68.53,Low
129295,STEM,Freshman,3.4,10.09,Debugging/Troubleshooting,Beginner,3,True,4.87,4,Allowed_With_Citation,6,3.466,69.88,High
129296,Business,Junior,3.271,5.47,Ideation,Beginner,2,True,20.57,3,Actively_Encouraged,1,3.813,67.58,Low
129297,Humanities,Freshman,1.963,2.11,Copywriting/Drafting,Advanced,4,True,11.58,1,Strict_Ban,6,2.504,85.45,Low
129298,STEM,Freshman,3.204,0.72,Debugging/Troubleshooting,Beginner,2,False,6.31,4,Actively_Encouraged,3,3.104,57.0,Medium
129299,Business,Freshman,3.359,9.08,Debugging/Troubleshooting,Intermediate,4,True,14.04,2,Allowed_With_Citation,2,3.512,69.07,Low
129300,STEM,Sophomore,3.846,2.03,Debugging/Troubleshooting,Beginner,2,False,13.63,3,Actively_Encouraged,1,3.987,52.7,Medium
129301,Humanities,Senior,3.815,1.04,Copywriting/Drafting,Beginner,2,False,2.37,2,Strict_Ban,1,4.0,82.33,Low
129302,STEM,Sophomore,2.377,34.56,Debugging/Troubleshooting,Beginner,2,True,8.25,5,Strict_Ban,4,2.455,64.38,High
129303,Humanities,Junior,3.068,12.04,Ideation,Beginner,3,True,1.0,5,Allowed_With_Citation,4,3.222,69.07,Medium
129304,Humanities,Freshman,2.353,0.55,Copywriting/Drafting,Intermediate,3,False,2.51,2,Actively_Encouraged,4,2.457,54.35,Medium
129305,Humanities,Graduate,2.421,0.43,Summarizing_Reading,Advanced,3,False,10.73,4,Allowed_With_Citation,5,2.806,79.99,Low
129306,Business,Junior,3.748,1.42,Copywriting/Drafting,Beginner,1,True,12.8,2,Allowed_With_Citation,1,4.0,58.37,Low
129307,STEM,Freshman,3.413,7.13,Direct_Answer_Generation,Beginner,2,False,12.31,4,Strict_Ban,3,3.657,64.71,Low
129308,Business,Junior,2.592,2.29,Copywriting/Drafting,Beginner,2,True,7.5,3,Strict_Ban,1,2.647,84.14,High
129309,Arts,Freshman,3.823,0.28,Copywriting/Drafting,Beginner,3,False,1.3,2,Actively_Encouraged,3,3.584,80.04,Low
129310,STEM,Freshman,2.55,5.81,Direct_Answer_Generation,Intermediate,3,True,11.03,2,Allowed_With_Citation,2,3.085,40.13,Medium
129311,Business,Junior,3.096,8.38,Copywriting/Drafting,Intermediate,2,False,9.2,5,Strict_Ban,4,3.363,65.03,Medium
129312,Business,Sophomore,3.3,10.93,Ideation,Intermediate,2,True,14.45,2,Allowed_With_Citation,6,3.473,62.81,Medium
129313,Business,Freshman,3.548,10.17,Summarizing_Reading,Advanced,3,False,15.48,4,Actively_Encouraged,2,3.788,79.9,High
129314,Humanities,Junior,3.068,20.85,Copywriting/Drafting,Intermediate,3,True,11.15,7,Strict_Ban,8,3.148,63.47,High
129315,Business,Sophomore,3.746,5.56,Copywriting/Drafting,Advanced,3,False,13.79,6,Allowed_With_Citation,6,3.761,78.54,Low
129316,STEM,Freshman,2.555,1.03,Debugging/Troubleshooting,Beginner,1,False,13.14,2,Allowed_With_Citation,6,2.759,70.63,Low
129317,Humanities,Sophomore,3.173,2.62,Ideation,Intermediate,4,True,8.2,4,Allowed_With_Citation,5,3.243,76.19,Medium
129318,Business,Freshman,3.613,17.76,Summarizing_Reading,Advanced,3,True,17.56,3,Actively_Encouraged,1,3.816,100.0,Medium
129319,STEM,Graduate,2.985,10.01,Copywriting/Drafting,Intermediate,2,True,7.28,4,Allowed_With_Citation,3,3.132,68.25,Medium
129320,Business,Junior,2.749,10.08,Direct_Answer_Generation,Intermediate,2,True,9.89,6,Allowed_With_Citation,7,2.996,72.08,Medium
129321,Business,Freshman,3.259,3.76,Debugging/Troubleshooting,Advanced,3,True,7.64,5,Actively_Encouraged,6,3.645,100.0,Low
129322,Arts,Sophomore,3.077,7.52,Direct_Answer_Generation,Intermediate,3,False,15.0,3,Allowed_With_Citation,5,3.391,49.33,Low
129323,STEM,Graduate,2.7,5.51,Ideation,Advanced,5,True,13.4,2,Strict_Ban,5,2.901,97.01,Medium
129324,Medical,Junior,2.657,4.34,Summarizing_Reading,Beginner,3,True,6.67,2,Actively_Encouraged,2,2.569,75.87,Low
129325,Business,Sophomore,3.158,6.73,Ideation,Beginner,2,True,13.59,4,Allowed_With_Citation,5,3.347,68.8,Low
129326,Humanities,Sophomore,2.754,6.81,Copywriting/Drafting,Intermediate,2,False,9.35,1,Allowed_With_Citation,3,2.821,47.83,Medium
129327,STEM,Sophomore,3.304,14.07,Direct_Answer_Generation,Beginner,1,False,19.42,4,Allowed_With_Citation,3,3.729,77.21,High
129328,Business,Freshman,2.946,30.1,Copywriting/Drafting,Advanced,4,True,5.29,7,Strict_Ban,9,3.129,61.94,Medium
129329,Medical,Senior,3.355,0.91,Debugging/Troubleshooting,Advanced,4,False,9.72,1,Allowed_With_Citation,6,3.882,96.28,Low
129330,Business,Junior,2.827,1.31,Debugging/Troubleshooting,Intermediate,2,False,17.42,1,Actively_Encouraged,6,3.268,59.59,Low
129331,Business,Senior,3.218,1.8,Ideation,Advanced,3,True,10.49,2,Actively_Encouraged,2,3.573,100.0,Medium
129332,Humanities,Sophomore,3.407,16.24,Direct_Answer_Generation,Beginner,3,False,6.16,4,Actively_Encouraged,5,3.559,56.4,High
129333,Humanities,Freshman,3.444,2.47,Copywriting/Drafting,Advanced,5,False,9.07,4,Actively_Encouraged,5,3.586,77.06,Low
129334,STEM,Graduate,2.546,3.91,Summarizing_Reading,Advanced,4,False,6.54,4,Allowed_With_Citation,3,2.658,70.1,High
129335,Business,Junior,2.924,18.1,Direct_Answer_Generation,Beginner,3,False,12.49,4,Strict_Ban,7,2.831,64.53,High
129336,Humanities,Freshman,3.117,13.26,Summarizing_Reading,Beginner,2,True,7.87,6,Actively_Encouraged,6,3.063,62.74,Low
129337,STEM,Freshman,2.542,4.61,Debugging/Troubleshooting,Intermediate,1,False,10.44,4,Allowed_With_Citation,2,2.659,60.96,Medium
129338,Humanities,Junior,3.001,5.25,Summarizing_Reading,Advanced,3,False,14.65,5,Strict_Ban,4,3.411,84.57,Low
129339,Arts,Senior,2.833,8.98,Copywriting/Drafting,Intermediate,4,False,11.86,5,Actively_Encouraged,5,2.871,82.06,Medium
129340,Business,Sophomore,3.306,0.27,Ideation,Intermediate,2,False,12.19,1,Allowed_With_Citation,6,3.649,83.52,Medium
129341,Humanities,Senior,3.262,6.14,Copywriting/Drafting,Beginner,2,False,1.0,1,Actively_Encouraged,3,3.281,77.01,Low
129342,Medical,Sophomore,3.592,1.7,Direct_Answer_Generation,Intermediate,3,False,16.5,2,Allowed_With_Citation,3,3.776,79.8,Low
129343,STEM,Freshman,3.219,40.0,Debugging/Troubleshooting,Intermediate,2,True,1.0,10,Allowed_With_Citation,7,3.16,52.88,High
129344,STEM,Freshman,2.882,20.16,Copywriting/Drafting,Advanced,3,True,10.14,4,Actively_Encouraged,4,2.923,72.26,Low
129345,STEM,Graduate,2.861,8.24,Summarizing_Reading,Intermediate,3,False,6.55,2,Allowed_With_Citation,2,3.086,88.0,High
129346,STEM,Graduate,3.542,1.04,Debugging/Troubleshooting,Intermediate,3,False,4.34,5,Allowed_With_Citation,5,3.752,74.17,Medium
129347,STEM,Freshman,3.491,11.77,Summarizing_Reading,Beginner,2,True,5.32,4,Allowed_With_Citation,2,3.334,70.43,Low
129348,Business,Freshman,3.799,7.88,Ideation,Beginner,2,False,8.68,5,Allowed_With_Citation,3,4.0,61.3,High
129349,Business,Graduate,2.014,25.94,Summarizing_Reading,Beginner,1,True,18.05,5,Actively_Encouraged,6,2.283,69.71,High
129350,Business,Freshman,3.607,4.43,Ideation,Beginner,3,True,16.82,1,Actively_Encouraged,5,3.777,81.84,Low
129351,Business,Sophomore,3.307,8.21,Copywriting/Drafting,Beginner,1,True,15.27,3,Allowed_With_Citation,1,3.498,76.31,Low
129352,Arts,Senior,3.748,4.21,Direct_Answer_Generation,Beginner,2,True,14.5,1,Actively_Encouraged,5,3.55,79.2,High
129353,STEM,Graduate,3.099,8.18,Debugging/Troubleshooting,Advanced,4,False,1.64,1,Actively_Encouraged,2,3.822,57.43,Medium
129354,Business,Junior,3.723,0.74,Debugging/Troubleshooting,Beginner,1,True,14.05,4,Allowed_With_Citation,8,4.0,69.42,Low
129355,Business,Freshman,3.762,5.61,Ideation,Advanced,5,False,21.24,4,Allowed_With_Citation,3,4.0,95.39,Low
129356,Medical,Senior,2.292,9.86,Summarizing_Reading,Beginner,1,True,16.39,2,Allowed_With_Citation,4,2.992,91.41,Low
129357,STEM,Sophomore,2.424,5.5,Direct_Answer_Generation,Beginner,2,False,6.7,1,Allowed_With_Citation,1,2.552,88.89,Medium
129358,STEM,Sophomore,3.197,5.99,Direct_Answer_Generation,Intermediate,1,False,12.61,5,Strict_Ban,3,3.265,74.4,Medium
129359,Business,Junior,3.521,18.53,Direct_Answer_Generation,Advanced,4,False,1.0,4,Allowed_With_Citation,9,3.511,68.27,Medium
129360,Business,Graduate,3.256,17.34,Ideation,Intermediate,2,False,6.99,5,Allowed_With_Citation,1,3.371,70.26,High
129361,STEM,Sophomore,2.46,3.3,Debugging/Troubleshooting,Beginner,1,False,8.27,4,Allowed_With_Citation,6,2.637,87.88,Medium
129362,Business,Junior,3.673,0.05,Summarizing_Reading,Intermediate,2,True,18.59,3,Actively_Encouraged,4,3.829,86.26,Medium
129363,STEM,Junior,3.403,2.16,Ideation,Advanced,3,False,23.38,1,Allowed_With_Citation,2,3.826,71.64,Medium
129364,Medical,Senior,2.661,14.15,Ideation,Advanced,3,True,10.67,7,Actively_Encouraged,7,2.781,97.12,Medium
129365,STEM,Senior,2.543,5.92,Ideation,Intermediate,4,False,6.7,3,Allowed_With_Citation,1,2.485,75.78,High
129366,STEM,Senior,3.538,1.24,Debugging/Troubleshooting,Intermediate,4,True,18.47,3,Strict_Ban,5,3.736,74.39,Low
129367,STEM,Senior,3.058,7.85,Debugging/Troubleshooting,Advanced,4,True,9.4,5,Strict_Ban,4,3.628,93.9,Low
129368,Humanities,Junior,2.242,4.03,Copywriting/Drafting,Beginner,1,True,9.56,3,Allowed_With_Citation,3,1.953,56.16,Low
129369,STEM,Freshman,2.751,3.69,Direct_Answer_Generation,Intermediate,3,True,9.63,5,Allowed_With_Citation,5,2.819,61.37,Medium
129370,Business,Senior,3.148,3.02,Ideation,Intermediate,2,False,13.98,4,Allowed_With_Citation,2,3.328,73.01,Medium
129371,Medical,Junior,3.791,22.74,Summarizing_Reading,Advanced,5,False,7.75,4,Actively_Encouraged,4,4.0,66.41,High
129372,STEM,Senior,3.206,1.8,Summarizing_Reading,Beginner,3,False,12.37,2,Actively_Encouraged,1,3.543,75.57,Medium
129373,Business,Senior,3.695,6.06,Ideation,Beginner,3,False,16.72,4,Strict_Ban,6,3.901,78.63,Low
129374,STEM,Sophomore,3.378,14.95,Debugging/Troubleshooting,Beginner,1,False,17.78,4,Allowed_With_Citation,8,3.868,76.3,Medium
129375,Humanities,Junior,2.477,13.39,Debugging/Troubleshooting,Beginner,3,False,3.58,5,Actively_Encouraged,5,2.417,39.82,Low
129376,STEM,Junior,3.314,6.65,Ideation,Intermediate,3,False,6.69,2,Actively_Encouraged,5,3.669,66.19,Low
129377,STEM,Sophomore,2.81,19.88,Ideation,Intermediate,1,True,9.04,4,Allowed_With_Citation,1,3.171,69.18,Medium
129378,Business,Sophomore,3.728,15.14,Direct_Answer_Generation,Intermediate,3,True,13.79,7,Strict_Ban,6,3.594,72.57,Medium
129379,STEM,Senior,2.799,0.9,Direct_Answer_Generation,Intermediate,3,False,8.79,1,Actively_Encouraged,4,2.708,79.38,Low
129380,Arts,Senior,2.21,14.17,Debugging/Troubleshooting,Intermediate,3,False,14.54,5,Actively_Encouraged,4,2.639,78.29,High
129381,Business,Senior,2.638,8.2,Copywriting/Drafting,Advanced,3,False,11.22,5,Actively_Encouraged,6,2.839,95.46,High
129382,Business,Senior,3.689,8.34,Summarizing_Reading,Intermediate,1,False,13.67,1,Allowed_With_Citation,4,4.0,92.7,Low
129383,Medical,Sophomore,3.624,9.59,Debugging/Troubleshooting,Beginner,3,True,5.55,5,Allowed_With_Citation,3,3.579,79.05,Medium
129384,Medical,Sophomore,3.721,5.99,Copywriting/Drafting,Beginner,1,True,8.24,4,Strict_Ban,3,3.756,70.25,Low
129385,Business,Junior,2.836,10.98,Ideation,Advanced,3,False,5.84,3,Allowed_With_Citation,6,3.023,88.48,Medium
129386,Humanities,Senior,2.812,20.26,Copywriting/Drafting,Intermediate,5,True,8.55,8,Allowed_With_Citation,5,2.931,67.89,High
129387,Humanities,Sophomore,3.645,0.29,Copywriting/Drafting,Intermediate,1,True,9.74,2,Allowed_With_Citation,2,3.893,71.17,Low
129388,Business,Senior,3.757,17.42,Ideation,Intermediate,3,False,18.24,3,Allowed_With_Citation,5,4.0,86.68,Low
129389,Business,Sophomore,2.366,1.94,Direct_Answer_Generation,Intermediate,3,True,12.96,1,Allowed_With_Citation,2,2.627,94.2,Low
129390,Medical,Sophomore,2.256,8.06,Summarizing_Reading,Advanced,3,False,1.25,5,Strict_Ban,2,2.345,80.21,Low
129391,STEM,Senior,3.429,34.46,Debugging/Troubleshooting,Beginner,3,False,1.0,6,Allowed_With_Citation,1,3.383,73.22,High
129392,Humanities,Senior,3.727,2.44,Summarizing_Reading,Beginner,3,False,5.64,1,Allowed_With_Citation,3,3.676,84.49,Low
129393,Humanities,Freshman,3.186,2.19,Ideation,Beginner,3,False,14.86,1,Allowed_With_Citation,2,3.444,80.64,Low
129394,Arts,Senior,3.316,9.46,Copywriting/Drafting,Beginner,3,False,18.6,6,Allowed_With_Citation,7,3.713,84.43,Medium
129395,STEM,Senior,3.359,12.87,Debugging/Troubleshooting,Advanced,4,True,14.62,5,Strict_Ban,8,3.719,95.18,High
129396,Humanities,Senior,2.346,0.05,Ideation,Beginner,2,True,10.08,4,Strict_Ban,2,2.735,75.63,Medium
129397,Humanities,Junior,2.297,3.04,Copywriting/Drafting,Intermediate,3,True,12.02,6,Actively_Encouraged,3,2.385,72.74,High
129398,STEM,Sophomore,3.137,2.68,Debugging/Troubleshooting,Beginner,1,False,16.02,2,Allowed_With_Citation,5,3.507,53.45,Medium
129399,Humanities,Senior,3.271,1.51,Copywriting/Drafting,Advanced,3,False,12.17,3,Strict_Ban,7,3.353,87.76,Low
129400,Business,Junior,2.755,7.7,Direct_Answer_Generation,Intermediate,4,False,9.79,1,Strict_Ban,1,3.02,74.2,Medium
129401,STEM,Graduate,3.685,40.0,Copywriting/Drafting,Advanced,4,False,3.04,8,Allowed_With_Citation,4,3.844,73.56,High
129402,Business,Sophomore,3.679,4.01,Debugging/Troubleshooting,Advanced,3,False,5.12,1,Allowed_With_Citation,1,3.746,82.73,Medium
129403,Medical,Graduate,3.677,1.75,Summarizing_Reading,Beginner,2,True,10.46,1,Allowed_With_Citation,4,3.993,71.8,Low
129404,Medical,Sophomore,2.867,0.37,Summarizing_Reading,Intermediate,3,True,8.35,3,Actively_Encouraged,4,2.946,63.65,Medium
129405,Business,Sophomore,3.704,9.71,Debugging/Troubleshooting,Beginner,2,False,7.1,6,Allowed_With_Citation,4,3.848,73.73,Medium
129406,Business,Sophomore,3.9,1.32,Copywriting/Drafting,Advanced,3,False,5.15,1,Strict_Ban,4,3.845,86.74,Low
129407,STEM,Graduate,2.798,40.0,Direct_Answer_Generation,Intermediate,1,False,1.25,10,Allowed_With_Citation,9,2.23,36.8,High
129408,Medical,Freshman,3.619,37.61,Debugging/Troubleshooting,Intermediate,1,False,8.47,10,Allowed_With_Citation,7,3.729,65.63,High
129409,STEM,Junior,3.886,30.2,Direct_Answer_Generation,Advanced,5,True,3.95,5,Allowed_With_Citation,5,3.756,87.65,High
129410,Humanities,Sophomore,3.715,1.7,Ideation,Intermediate,4,True,16.47,4,Strict_Ban,2,3.722,68.19,Low
129411,STEM,Freshman,1.902,0.25,Ideation,Advanced,3,False,7.15,4,Allowed_With_Citation,7,2.051,85.76,Medium
129412,Humanities,Senior,3.749,11.0,Summarizing_Reading,Advanced,4,False,9.07,3,Strict_Ban,5,3.771,90.68,Low
129413,STEM,Graduate,2.998,0.28,Debugging/Troubleshooting,Beginner,2,False,15.39,1,Actively_Encouraged,4,3.458,71.8,Low
129414,Business,Sophomore,3.941,11.64,Ideation,Intermediate,4,True,11.65,3,Allowed_With_Citation,6,4.0,72.64,Medium
129415,Business,Junior,3.617,4.75,Direct_Answer_Generation,Intermediate,3,False,9.43,2,Strict_Ban,3,3.612,50.15,Low
129416,Business,Junior,3.811,1.12,Ideation,Beginner,3,False,7.93,3,Strict_Ban,1,4.0,71.69,Low
129417,STEM,Sophomore,3.842,3.06,Debugging/Troubleshooting,Intermediate,3,False,13.25,2,Allowed_With_Citation,8,4.0,56.35,Low
129418,Arts,Graduate,3.256,12.35,Direct_Answer_Generation,Intermediate,3,True,5.78,6,Actively_Encouraged,2,3.202,82.95,Medium
129419,STEM,Junior,3.32,39.61,Ideation,Advanced,5,False,17.71,6,Allowed_With_Citation,6,3.698,93.47,High
129420,Humanities,Graduate,2.548,6.27,Copywriting/Drafting,Intermediate,4,True,17.55,6,Allowed_With_Citation,5,2.835,74.33,Medium
129421,Business,Sophomore,3.512,17.19,Ideation,Advanced,4,True,6.12,6,Allowed_With_Citation,4,3.779,75.31,High
129422,Medical,Freshman,2.883,13.67,Debugging/Troubleshooting,Beginner,2,False,6.59,3,Actively_Encouraged,2,2.874,79.88,Low
129423,STEM,Junior,2.885,10.1,Direct_Answer_Generation,Intermediate,1,False,14.09,1,Actively_Encouraged,2,3.236,75.67,High
129424,Business,Senior,3.264,5.71,Ideation,Beginner,1,True,7.9,4,Allowed_With_Citation,6,3.441,65.9,Medium
129425,Business,Sophomore,2.411,5.15,Ideation,Intermediate,5,True,6.51,2,Allowed_With_Citation,5,2.613,43.93,Medium
129426,Medical,Freshman,3.378,0.18,Summarizing_Reading,Advanced,4,False,20.85,3,Strict_Ban,5,3.698,100.0,Medium
129427,STEM,Senior,3.442,2.05,Debugging/Troubleshooting,Intermediate,3,False,8.94,1,Strict_Ban,5,3.617,84.16,Medium
